date,hy,kpj,zgj,zdj,spj,zd,zdf,jqpjj,cjl,url
2009-05-18,Au99.99,204.00,204.70,203.88,204.62,1.44,0.0071,204.29,"1,140.80",https://www.sge.com.cn/sjzx/mrhqsj/509860
2009-05-19,Au99.99,204.50,204.50,202.19,202.46,-2.16,-0.0106,202.53,"1,236",https://www.sge.com.cn/sjzx/mrhqsj/509861
2009-05-20,Au99.99,202.11,203.80,202.10,203.74,1.28,0.0063,203.52,747.2,https://www.sge.com.cn/sjzx/mrhqsj/509862
2009-05-21,Au99.99,203.50,207.00,203.50,207.00,3.26,0.016,206.41,"1,243.20",https://www.sge.com.cn/sjzx/mrhqsj/509863
2009-05-22,Au99.99,206.50,209.20,205.60,208.61,1.61,0.0078,208.61,"1,889.20",https://www.sge.com.cn/sjzx/mrhqsj/509864
2009-05-25,Au99.99,209.5,210,209.01,209.05,0.44,0.0021,209.44,"1,598",https://www.sge.com.cn/sjzx/mrhqsj/509865
2009-05-26,Au99.99,208.01,209.75,208.01,209.23,0.18,0.0009,209.38,"1,917.20",https://www.sge.com.cn/sjzx/mrhqsj/509866
2009-05-27,Au99.99,208.03,209,207.81,208.69,-0.54,-0.0026,208.39,"1,526.80",https://www.sge.com.cn/sjzx/mrhqsj/509867
2009-06-01,Au99.99,214,216,213,215.68,6.99,0.0335,215.55,"2,402.20",https://www.sge.com.cn/sjzx/mrhqsj/509868
2009-06-02,Au99.99,214.80,215.55,212.80,213.00,-2.68,-0.0124,214.03,"1,312.80",https://www.sge.com.cn/sjzx/mrhqsj/509869
2009-06-03,Au99.99,215.48,216.88,214.53,216.40,3.40,0.016,216.10,"1,229.20",https://www.sge.com.cn/sjzx/mrhqsj/509870
2009-06-04,Au99.99,214.99,214.99,212.10,213.00,-3.40,-0.0157,212.91,967.2,https://www.sge.com.cn/sjzx/mrhqsj/509871
2009-06-05,Au99.99,214.20,215.59,213.02,215.50,2.50,0.0117,214.92,"1,141.20",https://www.sge.com.cn/sjzx/mrhqsj/509872
2009-06-08,Au99.99,210.61,211.50,209.50,209.50,-6.00,-0.0278,210.59,"1,555.60",https://www.sge.com.cn/sjzx/mrhqsj/509873
2009-06-09,Au99.99,209.00,210.20,207.80,209.69,0.19,0.0009,209.21,874,https://www.sge.com.cn/sjzx/mrhqsj/509874
2009-06-10,Au99.99,211.00,211.30,209.82,210.95,1.26,0.006,210.79,"1,003.60",https://www.sge.com.cn/sjzx/mrhqsj/509875
2009-06-11,Au99.99,211.60,211.60,209.00,209.93,-1.02,-0.005,210.13,956.2,https://www.sge.com.cn/sjzx/mrhqsj/509876
2009-06-12,Au99.99,208.99,210.90,208.23,209.39,-0.54,-0.003,209.94,891,https://www.sge.com.cn/sjzx/mrhqsj/509877
2009-06-15,Au99.99,206.70,207.20,205.60,205.89,-3.50,-0.0167,206.26,"1,137.40",https://www.sge.com.cn/sjzx/mrhqsj/509878
2009-06-16,Au99.99,207.20,207.20,205.00,206.29,0.40,0.0019,205.70,"1,574.40",https://www.sge.com.cn/sjzx/mrhqsj/509879
2009-06-17,Au99.99,206.50,206.50,205.40,206.48,0.19,0.0009,206.15,"1,381.80",https://www.sge.com.cn/sjzx/mrhqsj/509880
2009-06-18,Au99.99,206.48,206.98,204.96,206.78,0.30,0.0015,206.56,"1,025.80",https://www.sge.com.cn/sjzx/mrhqsj/509881
2009-06-19,Au99.99,207.00,207.00,205.60,205.80,-0.98,-0.0047,205.99,"1,164",https://www.sge.com.cn/sjzx/mrhqsj/509882
2009-06-22,Au99.99,206.05,206.05,205.60,205.69,-0.11,-0.0005,205.74,"1,204",https://www.sge.com.cn/sjzx/mrhqsj/509883
2009-06-23,Au99.99,204.13,204.13,201.75,203.03,-2.66,-0.013,202.58,"2,344",https://www.sge.com.cn/sjzx/mrhqsj/509884
2009-06-24,Au99.99,203.18,204.25,202.30,204.21,1.18,0.0058,203.72,853.8,https://www.sge.com.cn/sjzx/mrhqsj/509885
2009-06-26,Au99.99,206.00,207.83,205.82,207.81,1.91,0.009,207.32,"1,329.40",https://www.sge.com.cn/sjzx/mrhqsj/509886
2009-06-29,Au99.99,207.30,207.30,205.82,206.25,-1.56,-0.0075,206.11,921.8,https://www.sge.com.cn/sjzx/mrhqsj/509887
2009-06-30,Au99.99,206.50,207.80,206.00,207.41,1.16,0.0056,207.28,"1,216.40",https://www.sge.com.cn/sjzx/mrhqsj/509888
2009-07-01,Au99.99,207.00,207.00,204.01,205.16,-2.25,-0.0108,204.94,"1,886.80",https://www.sge.com.cn/sjzx/mrhqsj/509889
2009-07-02,Au99.99,206.70,207.00,206.00,206.47,1.31,0.0064,206.78,"1,418.20",https://www.sge.com.cn/sjzx/mrhqsj/509890
2009-07-03,Au99.99,205.55,206.00,205.00,205.75,-0.72,-0.0035,205.66,"1,311.40",https://www.sge.com.cn/sjzx/mrhqsj/509891
2009-07-06,Au99.99,205.20,205.20,203.80,203.80,-1.95,-0.010,204.57,"1,817.80",https://www.sge.com.cn/sjzx/mrhqsj/509892
2009-07-07,Au99.99,204.45,204.49,203.30,203.36,-0.44,-0.0022,203.70,"2,018.60",https://www.sge.com.cn/sjzx/mrhqsj/509893
2009-07-08,Au99.99,204.00,204.00,202.60,203.68,0.32,0.0016,203.36,"1,050.20",https://www.sge.com.cn/sjzx/mrhqsj/509894
2009-07-09,Au99.99,203.00,203.00,199.99,201.30,-2.38,-0.0117,201.24,"2,156",https://www.sge.com.cn/sjzx/mrhqsj/509895
2009-07-10,Au99.99,201.20,202.00,200.80,201.00,-0.30,-0.0015,201.29,"2,205",https://www.sge.com.cn/sjzx/mrhqsj/509896
2009-07-13,Au99.99,201.00,201.77,200.56,200.68,-0.32,-0.0016,201.23,"1,414",https://www.sge.com.cn/sjzx/mrhqsj/509897
2009-07-14,Au99.99,201.50,202.89,200.60,202.76,2.08,0.0104,202.35,"1,219.40",https://www.sge.com.cn/sjzx/mrhqsj/509898
2009-07-15,Au99.99,203.00,204.39,203.00,204.14,1.38,0.0068,204.00,"1,134.20",https://www.sge.com.cn/sjzx/mrhqsj/509899
2009-07-16,Au99.99,204.80,206.90,204.80,206.19,2.05,0.01,206.04,"1,547.20",https://www.sge.com.cn/sjzx/mrhqsj/509900
2009-07-17,Au99.99,205.5,206.2,205.21,205.91,-0.28,-0.0014,205.94,973,https://www.sge.com.cn/sjzx/mrhqsj/509901
2009-07-20,Au99.99,206.21,207.85,206.21,207.75,1.84,0.0089,207.39,"1,538.40",https://www.sge.com.cn/sjzx/mrhqsj/509902
2009-07-21,Au99.99,208.50,209.66,208.00,208.20,0.45,0.0022,208.39,"1,427",https://www.sge.com.cn/sjzx/mrhqsj/509903
2009-07-22,Au99.99,208.58,209.50,207.99,208.08,-0.12,-0.0006,208.41,"1,061.40",https://www.sge.com.cn/sjzx/mrhqsj/509904
2009-07-23,Au99.99,208.00,209.50,207.61,209.41,1.33,0.006,209.09,"1,739.20",https://www.sge.com.cn/sjzx/mrhqsj/509905
2009-07-24,Au99.99,209.00,210.00,208.30,208.55,-0.86,-0.0041,208.68,"1,306",https://www.sge.com.cn/sjzx/mrhqsj/509906
2009-07-27,Au99.99,208.60,210.29,208.60,210.06,1.51,0.0072,209.59,"1,668.40",https://www.sge.com.cn/sjzx/mrhqsj/509907
2009-07-28,Au99.99,210.20,210.20,209.20,209.86,-0.20,-0.001,209.75,"1,457.80",https://www.sge.com.cn/sjzx/mrhqsj/509908
2009-07-29,Au99.99,209.00,209.20,205.40,205.81,-4.05,-0.0193,206.30,"1,624.60",https://www.sge.com.cn/sjzx/mrhqsj/509909
2009-07-30,Au99.99,206.00,206.00,204.00,205.02,-0.79,-0.0038,205.07,"1,693.40",https://www.sge.com.cn/sjzx/mrhqsj/509910
2009-07-31,Au99.99,205.00,206.90,205.00,206.26,1.24,0.006,206.40,"1,329.40",https://www.sge.com.cn/sjzx/mrhqsj/509911
2009-08-03,Au99.99,208.50,209.65,208.50,209.40,3.14,0.0152,209.44,"1,778.40",https://www.sge.com.cn/sjzx/mrhqsj/509912
2009-08-04,Au99.99,210.50,211.01,209.50,209.89,0.49,0.002,210.28,"1,733.40",https://www.sge.com.cn/sjzx/mrhqsj/509913
2009-08-05,Au99.99,210.00,212.49,209.95,212.02,2.13,0.0101,211.71,"1,495.60",https://www.sge.com.cn/sjzx/mrhqsj/509914
2009-08-06,Au99.99,212.00,212.21,210.80,211.95,-0.07,-0.0003,211.69,"1,274.20",https://www.sge.com.cn/sjzx/mrhqsj/509915
2009-08-07,Au99.99,212.80,213.00,211.00,211.20,-0.75,-0.0035,211.47,"1,470.40",https://www.sge.com.cn/sjzx/mrhqsj/509916
2009-08-10,Au99.99,210.00,210.59,209.69,210.01,-1.19,-0.0056,210.28,"1,744.60",https://www.sge.com.cn/sjzx/mrhqsj/509917
2009-08-11,Au99.99,209.01,209.01,208.00,209.00,-1.01,-0.0048,208.56,"1,753.80",https://www.sge.com.cn/sjzx/mrhqsj/509918
2009-08-12,Au99.99,208.40,208.90,207.60,207.91,-1.09,-0.0052,208.25,"1,279.20",https://www.sge.com.cn/sjzx/mrhqsj/509919
2009-08-13,Au99.99,207.90,210.50,207.90,210.45,2.54,0.0122,209.60,"1,058",https://www.sge.com.cn/sjzx/mrhqsj/509920
2009-08-14,Au99.99,210.88,210.98,210.00,210.15,-0.30,-0.001,210.58,"1,726.60",https://www.sge.com.cn/sjzx/mrhqsj/509921
2009-08-17,Au99.99,208.40,208.40,207.45,207.97,-2.18,-0.01,208.01,"1,648",https://www.sge.com.cn/sjzx/mrhqsj/509922
2009-08-18,Au99.99,207.30,207.60,205.60,207.39,-0.58,-0.003,207.05,"1,642.60",https://www.sge.com.cn/sjzx/mrhqsj/509923
2009-08-19,Au99.99,206.98,207.70,206.00,206.60,-0.79,-0.0038,206.94,"1,971.20",https://www.sge.com.cn/sjzx/mrhqsj/509924
2009-08-20,Au99.99,206.50,208.60,206.15,208.29,1.69,0.008,208.17,"1,635",https://www.sge.com.cn/sjzx/mrhqsj/509925
2009-08-21,Au99.99,207.90,207.90,206.90,207.31,-0.98,-0.0047,207.39,"3,435",https://www.sge.com.cn/sjzx/mrhqsj/509926
2009-08-24,Au99.99,209.99,210.10,209.01,210.03,2.72,0.013,209.85,"1,278.60",https://www.sge.com.cn/sjzx/mrhqsj/509927
2009-08-25,Au99.99,209.50,210.00,207.60,208.19,-1.84,-0.0088,208.51,"2,956.80",https://www.sge.com.cn/sjzx/mrhqsj/509928
2009-08-26,Au99.99,208.50,209.35,208.10,208.75,0.56,0.0027,208.76,"1,192.60",https://www.sge.com.cn/sjzx/mrhqsj/509929
2009-08-27,Au99.99,209.00,209.00,207.40,208.60,-0.15,-0.0007,208.47,"1,151.40",https://www.sge.com.cn/sjzx/mrhqsj/509930
2009-08-28,Au99.99,208.00,209.40,207.65,209.17,0.57,0.0027,208.94,"3,789",https://www.sge.com.cn/sjzx/mrhqsj/509931
2009-08-31,Au99.99,210.50,210.51,209.40,209.85,0.68,0.0033,210.20,"1,600",https://www.sge.com.cn/sjzx/mrhqsj/509932
2009-09-01,Au99.99,209.00,210.40,208.50,210.22,0.37,0.0018,209.99,"1,698.60",https://www.sge.com.cn/sjzx/mrhqsj/509933
2009-09-02,Au99.99,210.20,210.40,209.00,210.39,0.17,0.0008,210.08,"1,541.20",https://www.sge.com.cn/sjzx/mrhqsj/509934
2009-09-03,Au99.99,211.80,215.50,211.25,215.44,5.05,0.024,214.28,"3,091",https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-04,Au99.99,215.90,218.30,215.01,217.34,1.90,0.0088,217.35,"3,076.80",https://www.sge.com.cn/sjzx/mrhqsj/509936
2009-09-07,Au99.99,217.85,218.40,217.63,218.40,1.06,0.0049,217.85,"2,448.20",https://www.sge.com.cn/sjzx/mrhqsj/509937
2009-09-08,Au99.99,218.00,220.65,218.00,220.27,1.87,0.0086,219.24,"2,258",https://www.sge.com.cn/sjzx/mrhqsj/509938
2009-09-09,Au99.99,220.27,221.20,218.66,219.53,-0.74,-0.0034,220.09,"1,889.80",https://www.sge.com.cn/sjzx/mrhqsj/509939
2009-09-10,Au99.99,219.00,220.00,218.05,218.44,-1.09,-0.005,218.59,"1,713.20",https://www.sge.com.cn/sjzx/mrhqsj/509940
2009-09-11,Au99.99,217.05,220.49,217.01,219.70,1.26,0.0058,219.96,"2,718.40",https://www.sge.com.cn/sjzx/mrhqsj/509941
2009-09-14,Au99.99,219.94,220.44,219.00,219.20,-0.50,-0.0023,219.88,"1,540.40",https://www.sge.com.cn/sjzx/mrhqsj/509942
2009-09-15,Au99.99,219.01,220.19,219.01,220.00,0.80,0.0036,219.56,841.6,https://www.sge.com.cn/sjzx/mrhqsj/509943
2009-09-16,Au99.99,218.75,223.60,218.70,223.41,3.41,0.0155,222.44,"2,411.80",https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-17,Au99.99,223.70,225.10,223.00,224.01,0.60,0.0027,224.33,"1,841.20",https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-18,Au99.99,223.02,224.00,222.20,222.69,-1.32,-0.006,222.79,"1,551",https://www.sge.com.cn/sjzx/mrhqsj/509946
2009-09-21,Au99.99,220.65,221.20,219.80,220.16,-2.53,-0.0114,220.40,"1,943.40",https://www.sge.com.cn/sjzx/mrhqsj/509947
2009-09-22,Au99.99,220.16,222.20,219.16,222.16,2.00,0.009,221.49,"2,208.20",https://www.sge.com.cn/sjzx/mrhqsj/509948
2009-09-23,Au99.99,223.00,223.50,222.60,222.87,0.71,0.003,223.09,"3,029.60",https://www.sge.com.cn/sjzx/mrhqsj/509949
2009-09-24,Au99.99,222.60,223.20,221.30,222.78,-0.09,0.000,222.29,"2,686.40",https://www.sge.com.cn/sjzx/mrhqsj/509950
2009-09-25,Au99.99,223.50,224.00,218.61,218.86,-3.92,-0.018,219.35,"2,812.20",https://www.sge.com.cn/sjzx/mrhqsj/509951
2009-09-28,Au99.99,219.30,219.30,217.28,217.43,-1.43,-0.007,217.82,"2,945.60",https://www.sge.com.cn/sjzx/mrhqsj/509952
2009-09-29,Au99.99,217.80,218.60,217.66,218.33,0.90,0.004,218.06,"1,606.40",https://www.sge.com.cn/sjzx/mrhqsj/509953
2009-09-30,Au99.99,218.00,219.80,217.30,219.71,1.38,0.006,218.75,939,https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-10-09,Au99.99,231.00,231.00,228.50,229.00,9.29,0.042,229.36,"3,470.20",https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-10-12,Au99.99,229.00,230.12,229.00,229.92,0.92,0.004,229.86,"2,451",https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-10-13,Au99.99,230.00,231.85,230.00,231.30,1.38,0.006,231.25,"3,156.20",https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-14,Au99.99,233.00,234.60,231.80,234.30,3.00,0.013,233.89,"1,887.20",https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-15,Au99.99,234.29,234.29,231.8,231.97,-2.33,-0.0099,233.47,"1,418.80",https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-16,Au99.99,232.00,232.50,230.20,230.60,-1.37,-0.006,230.82,"1,630",https://www.sge.com.cn/sjzx/mrhqsj/509960
2009-10-19,Au99.99,231.00,232.00,230.60,232.00,1.40,0.006,231.13,"1,795.20",https://www.sge.com.cn/sjzx/mrhqsj/509961
2009-10-20,Au99.99,231.10,234.50,230.80,234.39,2.39,0.010,233.92,"2,413.40",https://www.sge.com.cn/sjzx/mrhqsj/509962
2009-10-21,Au99.99,231.00,233.75,231.00,233.00,-1.39,-0.006,232.26,"1,816.80",https://www.sge.com.cn/sjzx/mrhqsj/509963
2009-10-22,Au99.99,231.00,233.60,231.00,232.45,-0.55,-0.002,232.72,"2,779.40",https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-23,Au99.99,232.85,233.60,231.85,233.00,0.55,0.002,233.09,"2,023.20",https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-26,Au99.99,231.80,232.39,231.60,231.99,-1.01,-0.0043,232.10,"1,478.40",https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-27,Au99.99,232.80,232.80,229.19,229.29,-2.70,-0.0116,229.65,"1,347.80",https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-28,Au99.99,229.35,229.40,227.60,229.06,-0.23,-0.001,229.00,"2,508.40",https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-29,Au99.99,227.10,228.55,226.80,227.00,-2.06,-0.009,227.32,"1,904.60",https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-30,Au99.99,228.00,230.65,228.00,230.45,3.45,0.0152,230.23,"1,134",https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-11-02,Au99.99,229.50,230.35,229.45,229.90,-0.55,-0.002,230.09,"1,527.60",https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-03,Au99.99,232.00,233.88,230.00,233.24,3.34,0.015,233.14,"1,491.60",https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-04,Au99.99,233.00,237.94,232.16,237.80,4.56,0.0196,237.31,"1,256.40",https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-05,Au99.99,239.00,240.00,238.25,238.44,0.64,0.0027,238.87,"1,159.40",https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-06,Au99.99,239.00,239.48,238.22,239.40,0.96,0.004,239.24,"1,380.60",https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-09,Au99.99,241.30,242.88,238.50,242.76,3.36,0.014,241.81,"1,680.60",https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-10,Au99.99,242.35,243.18,240.80,241.54,-1.22,-0.005,241.66,"1,664.60",https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-11,Au99.99,244.99,245.00,242.30,243.00,-3.34,-0.0136,243.11,"1,883.60",https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-12,Au99.99,242.88,246.40,242.88,246.34,2.85,0.012,245.90,"1,491",https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-13,Au99.99,242.88,246.40,242.88,246.34,2.85,0.012,245.90,"1,491",https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-16,Au99.99,246.00,248.10,246.00,248.08,5.08,0.0209,247.62,"1,779",https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-17,Au99.99,248.00,250.00,247.50,249.39,1.31,0.0053,249.35,"1,911",https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-18,Au99.99,250.00,250.40,248.00,250.28,0.89,0.0036,250.16,"2,652.40",https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-19,Au99.99,251.88,252.58,250.80,251.43,1.15,0.0046,251.24,"2,972",https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-20,Au99.99,250.00,252.20,249.00,251.95,0.52,0.002,251.21,"3,352",https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-23,Au99.99,254.50,256.20,254.50,256.15,4.20,0.017,255.56,"2,268.80",https://www.sge.com.cn/sjzx/mrhqsj/509986
2009-11-24,Au99.99,255.85,257.50,255.15,255.50,-0.65,-0.0025,256.12,"2,317.20",https://www.sge.com.cn/sjzx/mrhqsj/509987
2009-11-25,Au99.99,260.03,262.29,255.50,255.59,-5.01,-0.019,259.75,"2,152.40",https://www.sge.com.cn/sjzx/mrhqsj/509988
2009-11-26,Au99.99,259.94,263.00,259.00,260.60,1.38,0.0053,261.98,"1,495.40",https://www.sge.com.cn/sjzx/mrhqsj/509989
2009-11-27,Au99.99,258.29,259.25,256.70,258.25,2.66,0.0104,258.13,"2,053.80",https://www.sge.com.cn/sjzx/mrhqsj/509990
2009-11-30,Au99.99,258.00,260.00,256.65,259.98,1.73,0.0067,258.93,"1,177.40",https://www.sge.com.cn/sjzx/mrhqsj/509991
2009-12-01,Au99.99,258.00,260.00,256.65,259.98,1.73,0.0067,258.93,"1,177.40",https://www.sge.com.cn/sjzx/mrhqsj/509992
2009-12-02,Au99.99,266.00,269.25,265.00,267.70,1.93,0.007,267.63,"3,691.20",https://www.sge.com.cn/sjzx/mrhqsj/509993
2009-12-03,Au99.99,268.00,268.45,264.00,265.89,-1.81,-0.0068,265.16,"1,664.60",https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-04,Au99.99,258.00,258.00,253.30,254.50,-11.39,-0.0428,254.19,"3,405.80",https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-07,Au99.99,252.00,257.25,250.75,255.90,1.40,0.006,255.21,"1,685.80",https://www.sge.com.cn/sjzx/mrhqsj/509996
2009-12-08,Au99.99,255.00,255.00,247.99,249.08,-6.82,-0.0267,249.65,"2,222.40",https://www.sge.com.cn/sjzx/mrhqsj/509997
2009-12-09,Au99.99,251.00,251.99,246.30,248.59,-0.49,-0.002,248.98,"2,024.60",https://www.sge.com.cn/sjzx/mrhqsj/509998
2009-12-10,Au99.99,247.85,251.00,247.50,251.00,2.41,0.010,249.84,"1,687.80",https://www.sge.com.cn/sjzx/mrhqsj/509999
2009-12-11,Au99.99,247.85,251.00,247.50,251.00,2.41,0.010,249.84,"1,687.80",https://www.sge.com.cn/sjzx/mrhqsj/510000
2009-12-14,Au99.99,245.01,248.40,245.01,248.21,-2.79,-0.011,247.95,"2,652.60",https://www.sge.com.cn/sjzx/mrhqsj/510001
2009-12-15,Au99.99,247.35,248.76,246.80,247.50,-0.71,-0.0029,247.60,"1,672",https://www.sge.com.cn/sjzx/mrhqsj/510002
2009-12-16,Au99.99,247.00,248.48,245.30,248.00,0.50,0.002,247.82,"1,559.20",https://www.sge.com.cn/sjzx/mrhqsj/510003
2009-12-17,Au99.99,249.09,251.00,248.18,248.95,0.95,0.0038,249.53,"2,177.20",https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-18,Au99.99,251.00,251.00,243.50,244.73,-4.22,-0.017,244.60,"3,765.60",https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-21,Au99.99,245.25,246.10,245.25,246.00,1.27,0.005,245.61,"2,359.20",https://www.sge.com.cn/sjzx/mrhqsj/510006
2009-12-22,Au99.99,246.50,246.70,241.20,241.50,-4.50,-0.0183,241.81,"3,041.40",https://www.sge.com.cn/sjzx/mrhqsj/510007
2009-12-23,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510008
2009-12-24,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510009
2009-12-25,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510010
2009-12-28,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510011
2009-12-29,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510012
2009-12-30,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510013
2009-12-31,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510014
2010-01-04,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510015
2010-01-05,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510016
2010-01-06,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510017
2010-01-07,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510018
2010-01-08,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510019
2010-01-11,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510020
2010-01-12,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510021
2010-01-13,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510022
2010-01-14,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510023
2010-01-15,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510024
2010-01-18,Au99.99,250.00,251.78,249.00,251.58,-0.26,-0.001,251.04,"5,115.60",https://www.sge.com.cn/sjzx/mrhqsj/510025
2010-01-19,Au99.99,252.50,252.50,250.40,252.35,0.77,0.0031,251.88,"3,687",https://www.sge.com.cn/sjzx/mrhqsj/510027
2010-01-20,Au99.99,252.35,252.59,249.55,251.00,-1.35,-0.0053,251.35,"4,080.40",https://www.sge.com.cn/sjzx/mrhqsj/510028
2010-01-21,Au99.99,251.00,251.00,247.00,247.50,-3.50,-0.0139,247.98,"6,523.40",https://www.sge.com.cn/sjzx/mrhqsj/510029
2010-01-22,Au99.99,247.50,247.50,242.80,244.27,-3.23,-0.0131,243.88,"5,538.80",https://www.sge.com.cn/sjzx/mrhqsj/510030
2010-01-25,Au99.99,247.00,247.00,243.00,244.80,0.53,0.0022,244.56,"7,587.20",https://www.sge.com.cn/sjzx/mrhqsj/510031
2010-01-26,Au99.99,247.00,247.00,243.58,243.84,-0.96,-0.0039,244.24,"5,491.60",https://www.sge.com.cn/sjzx/mrhqsj/510032
2010-01-27,Au99.99,245.00,245.00,241.50,242.91,-0.93,-0.004,243.61,"6,934",https://www.sge.com.cn/sjzx/mrhqsj/510033
2010-01-28,Au99.99,243.99,243.99,239.30,241.00,-1.91,-0.0079,240.63,"5,503.40",https://www.sge.com.cn/sjzx/mrhqsj/510034
2010-01-29,Au99.99,243.49,243.49,239.50,239.70,-1.30,-0.0054,239.82,"5,969",https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-02-01,Au99.99,239.39,239.89,238.35,239.61,-0.09,0.000,239.08,"4,868.40",https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-02-03,Au99.99,245.50,246.82,244.30,246.78,2.68,0.011,245.64,"3,928.60",https://www.sge.com.cn/sjzx/mrhqsj/510038
2010-02-05,Au99.99,244.99,244.99,234.68,235.31,-8.49,-0.035,235.26,"7,323.20",https://www.sge.com.cn/sjzx/mrhqsj/510040
2010-02-11,Au99.99,237.70,237.90,234.00,237.49,0.02,0.000,237.42,"2,689",https://www.sge.com.cn/sjzx/mrhqsj/510044
2010-03-03,Au99.99,245.60,249.00,245.60,249.00,3.91,0.016,248.46,"3,162",https://www.sge.com.cn/sjzx/mrhqsj/510053
2010-03-12,Au99.99,245.49,245.56,242.50,244.94,1.22,0.005,244.43,"3,864",https://www.sge.com.cn/sjzx/mrhqsj/510060
2010-03-22,Au99.99,247.29,247.29,243.80,244.20,-3.09,-0.013,244.03,"4,999.20",https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-23,Au99.99,244.10,244.10,241.70,243.37,-0.83,-0.003,243.42,"6,381.20",https://www.sge.com.cn/sjzx/mrhqsj/510067
